,Bordeaux-style Red Blend,Cabernet Sauvignon,Chardonnay,Pinot Noir,Red Blend
632,85.0,83.0,87.0,93.0,92.0
633,85.0,82.0,87.0,92.0,92.0
634,85.0,95.0,86.0,92.0,92.0
635,94.0,91.0,86.0,92.0,92.0
636,94.0,91.0,86.0,92.0,84.0
637,94.0,90.0,95.0,88.0,86.0
638,94.0,90.0,95.0,88.0,86.0
639,87.0,88.0,95.0,88.0,86.0
640,88.0,88.0,94.0,88.0,86.0
641,90.0,88.0,94.0,88.0,86.0
642,90.0,88.0,86.0,88.0,83.0
643,93.0,86.0,86.0,85.0,82.0
644,90.0,87.0,86.0,88.0,83.0
645,95.0,81.0,86.0,88.0,83.0
646,92.0,94.0,86.0,88.0,83.0
647,91.0,90.0,86.0,88.0,82.0
648,85.0,90.0,86.0,88.0,88.0
649,93.0,90.0,88.0,88.0,88.0
650,93.0,90.0,88.0,88.0,88.0
651,93.0,82.0,88.0,89.0,88.0
652,93.0,84.0,87.0,92.0,88.0
653,93.0,84.0,87.0,92.0,88.0
654,92.0,84.0,87.0,92.0,88.0
655,92.0,84.0,85.0,92.0,85.0
656,88.0,94.0,85.0,92.0,85.0
657,90.0,94.0,85.0,92.0,85.0
658,90.0,94.0,87.0,92.0,91.0
659,90.0,93.0,88.0,92.0,90.0
660,90.0,88.0,88.0,92.0,90.0
661,92.0,88.0,86.0,90.0,90.0
662,90.0,86.0,86.0,90.0,84.0
663,84.0,85.0,86.0,97.0,84.0
664,84.0,95.0,86.0,96.0,95.0
665,84.0,94.0,86.0,96.0,92.0
666,92.0,94.0,86.0,95.0,92.0
667,92.0,94.0,86.0,95.0,92.0
668,92.0,94.0,86.0,95.0,85.0
669,93.0,93.0,94.0,95.0,86.0
670,92.0,87.0,94.0,95.0,86.0
671,92.0,87.0,94.0,94.0,86.0
672,92.0,95.0,94.0,94.0,86.0
673,89.0,88.0,93.0,88.0,82.0
674,90.0,88.0,87.0,88.0,82.0
675,90.0,88.0,87.0,88.0,81.0
676,87.0,88.0,87.0,88.0,81.0
677,87.0,84.0,86.0,92.0,88.0
678,87.0,83.0,86.0,92.0,88.0
679,87.0,93.0,86.0,92.0,87.0
680,87.0,93.0,86.0,92.0,87.0
681,92.0,93.0,91.0,92.0,82.0
682,93.0,85.0,84.0,92.0,82.0
683,92.0,85.0,87.0,92.0,82.0
684,92.0,85.0,87.0,92.0,82.0
685,93.0,87.0,86.0,92.0,90.0
686,89.0,88.0,92.0,92.0,90.0
687,89.0,90.0,92.0,92.0,83.0
688,89.0,90.0,92.0,92.0,91.0
689,92.0,90.0,92.0,92.0,90.0
690,84.0,90.0,92.0,92.0,90.0
691,84.0,82.0,88.0,88.0,90.0
692,86.0,93.0,88.0,88.0,90.0
693,86.0,91.0,86.0,85.0,85.0
694,86.0,85.0,86.0,85.0,85.0
695,92.0,85.0,86.0,88.0,85.0
696,92.0,85.0,86.0,88.0,84.0
697,89.0,85.0,86.0,88.0,88.0
698,89.0,85.0,86.0,88.0,88.0
699,93.0,92.0,86.0,87.0,88.0
700,87.0,92.0,86.0,89.0,88.0
701,83.0,92.0,86.0,89.0,86.0
702,83.0,92.0,89.0,90.0,86.0
703,83.0,88.0,89.0,90.0,87.0
704,83.0,90.0,86.0,86.0,87.0
705,92.0,92.0,93.0,86.0,81.0
706,86.0,92.0,93.0,94.0,96.0
707,86.0,91.0,93.0,94.0,94.0
708,86.0,85.0,93.0,94.0,90.0
709,91.0,85.0,93.0,94.0,90.0
710,91.0,92.0,93.0,94.0,90.0
711,91.0,87.0,86.0,94.0,90.0
712,91.0,87.0,86.0,88.0,90.0
713,91.0,88.0,86.0,88.0,90.0
714,91.0,88.0,86.0,88.0,96.0
715,91.0,88.0,86.0,88.0,96.0
716,91.0,88.0,84.0,92.0,84.0
717,89.0,88.0,84.0,92.0,94.0
718,89.0,94.0,84.0,92.0,94.0
719,87.0,93.0,84.0,92.0,94.0
720,91.0,90.0,92.0,92.0,94.0
721,91.0,90.0,92.0,92.0,93.0
722,91.0,94.0,86.0,92.0,93.0
723,86.0,88.0,86.0,92.0,91.0
724,86.0,88.0,85.0,92.0,91.0
725,89.0,92.0,88.0,88.0,88.0
726,89.0,92.0,88.0,88.0,85.0
727,89.0,92.0,88.0,88.0,85.0
728,89.0,92.0,88.0,87.0,94.0
729,89.0,90.0,88.0,87.0,93.0
730,89.0,90.0,86.0,87.0,93.0
731,89.0,84.0,86.0,87.0,87.0
732,91.0,87.0,86.0,87.0,90.0
733,91.0,87.0,86.0,85.0,90.0
734,91.0,92.0,86.0,88.0,90.0
735,91.0,92.0,86.0,88.0,93.0
736,84.0,92.0,86.0,88.0,93.0
737,90.0,93.0,86.0,88.0,93.0
738,90.0,92.0,86.0,87.0,93.0
739,87.0,92.0,91.0,87.0,93.0
740,89.0,87.0,86.0,87.0,93.0
741,86.0,87.0,86.0,87.0,91.0
742,91.0,94.0,84.0,86.0,91.0
743,90.0,94.0,84.0,86.0,91.0
744,86.0,92.0,93.0,86.0,91.0
745,89.0,90.0,93.0,86.0,91.0
746,89.0,89.0,93.0,88.0,85.0
747,86.0,87.0,93.0,88.0,85.0
748,91.0,87.0,85.0,88.0,85.0
749,88.0,87.0,85.0,88.0,87.0
750,88.0,84.0,85.0,88.0,93.0
751,88.0,90.0,91.0,88.0,93.0
752,88.0,87.0,91.0,88.0,93.0
753,88.0,87.0,88.0,94.0,93.0
754,88.0,87.0,86.0,94.0,93.0
755,88.0,87.0,86.0,93.0,94.0
756,88.0,92.0,83.0,93.0,94.0
757,85.0,92.0,83.0,93.0,90.0
758,88.0,91.0,83.0,93.0,90.0
759,88.0,93.0,83.0,88.0,83.0
760,88.0,93.0,83.0,88.0,83.0
761,88.0,89.0,83.0,90.0,83.0
762,96.0,89.0,92.0,90.0,83.0
763,93.0,89.0,92.0,92.0,83.0
764,93.0,92.0,92.0,92.0,82.0
765,93.0,84.0,92.0,92.0,91.0
766,93.0,84.0,92.0,92.0,91.0
767,93.0,90.0,92.0,92.0,87.0
768,93.0,93.0,85.0,92.0,87.0
769,92.0,92.0,85.0,84.0,87.0
770,92.0,92.0,86.0,84.0,87.0
771,92.0,89.0,86.0,87.0,93.0
772,92.0,93.0,88.0,88.0,92.0
773,85.0,93.0,88.0,88.0,92.0
774,88.0,91.0,88.0,88.0,92.0
775,88.0,91.0,88.0,88.0,88.0
776,88.0,91.0,88.0,88.0,88.0
777,88.0,91.0,84.0,88.0,88.0
778,88.0,91.0,84.0,87.0,90.0
779,88.0,83.0,86.0,87.0,90.0
780,92.0,92.0,86.0,87.0,90.0
781,91.0,92.0,86.0,87.0,90.0
782,91.0,93.0,86.0,88.0,81.0
783,90.0,93.0,88.0,86.0,92.0
784,90.0,93.0,88.0,93.0,92.0
785,90.0,86.0,88.0,93.0,92.0
786,90.0,89.0,88.0,93.0,92.0
787,89.0,89.0,83.0,93.0,85.0
788,89.0,91.0,83.0,93.0,85.0
789,89.0,91.0,83.0,90.0,87.0
790,89.0,91.0,82.0,90.0,87.0
791,90.0,91.0,92.0,92.0,87.0
792,88.0,84.0,92.0,92.0,87.0
793,88.0,84.0,92.0,92.0,87.0
794,84.0,90.0,92.0,92.0,87.0
795,97.0,90.0,92.0,92.0,92.0
796,85.0,90.0,92.0,92.0,92.0
797,85.0,90.0,92.0,92.0,92.0
798,85.0,86.0,92.0,92.0,90.0
799,95.0,86.0,85.0,92.0,90.0
800,95.0,86.0,86.0,87.0,94.0
801,93.0,86.0,83.0,87.0,94.0
802,91.0,86.0,83.0,87.0,94.0
803,91.0,87.0,82.0,87.0,92.0
804,88.0,87.0,83.0,87.0,92.0
805,90.0,89.0,83.0,87.0,92.0
806,93.0,86.0,83.0,87.0,92.0
807,91.0,89.0,82.0,87.0,90.0
808,91.0,89.0,88.0,87.0,90.0
809,86.0,89.0,85.0,87.0,90.0
810,88.0,91.0,85.0,87.0,90.0
811,88.0,90.0,85.0,87.0,90.0
812,89.0,84.0,85.0,87.0,90.0
813,90.0,83.0,90.0,84.0,87.0
814,89.0,86.0,90.0,84.0,87.0
815,89.0,89.0,84.0,87.0,92.0
816,90.0,89.0,84.0,87.0,92.0
817,92.0,89.0,81.0,87.0,87.0
818,92.0,89.0,97.0,90.0,94.0
819,92.0,89.0,96.0,90.0,94.0
820,90.0,87.0,96.0,90.0,94.0
821,90.0,87.0,92.0,90.0,89.0
822,87.0,89.0,85.0,90.0,89.0
823,86.0,89.0,85.0,90.0,89.0
824,89.0,86.0,85.0,90.0,89.0
825,89.0,86.0,88.0,86.0,89.0
826,89.0,86.0,86.0,85.0,89.0
827,88.0,87.0,86.0,87.0,87.0
828,88.0,87.0,86.0,87.0,84.0
829,91.0,87.0,82.0,87.0,84.0
830,91.0,91.0,81.0,87.0,90.0
831,89.0,91.0,88.0,93.0,87.0
832,89.0,91.0,87.0,93.0,87.0
833,96.0,91.0,82.0,93.0,87.0
834,85.0,89.0,82.0,93.0,87.0
835,88.0,89.0,82.0,93.0,87.0
836,88.0,82.0,81.0,93.0,92.0
837,91.0,82.0,81.0,87.0,91.0
838,90.0,90.0,83.0,87.0,92.0
839,88.0,90.0,94.0,87.0,92.0
840,88.0,86.0,94.0,87.0,93.0
841,88.0,87.0,94.0,87.0,89.0
842,87.0,87.0,94.0,87.0,89.0
843,87.0,89.0,92.0,87.0,89.0
844,90.0,85.0,91.0,87.0,89.0
845,88.0,88.0,91.0,83.0,89.0
846,84.0,87.0,91.0,89.0,89.0
847,90.0,87.0,91.0,89.0,92.0
848,90.0,91.0,91.0,89.0,92.0
849,88.0,90.0,90.0,89.0,92.0
850,89.0,89.0,90.0,89.0,92.0
851,87.0,90.0,90.0,89.0,87.0
852,86.0,90.0,90.0,88.0,84.0
853,89.0,90.0,85.0,87.0,84.0
854,86.0,86.0,84.0,85.0,90.0
855,94.0,86.0,87.0,85.0,90.0
856,93.0,86.0,87.0,85.0,90.0
857,93.0,85.0,80.0,85.0,90.0
858,92.0,85.0,80.0,93.0,86.0
859,87.0,85.0,97.0,92.0,91.0
860,91.0,85.0,97.0,92.0,91.0
861,87.0,86.0,81.0,92.0,91.0
862,90.0,86.0,95.0,92.0,91.0
863,90.0,86.0,95.0,92.0,92.0
864,87.0,86.0,90.0,92.0,92.0
865,82.0,86.0,90.0,92.0,89.0
866,88.0,88.0,90.0,92.0,89.0
867,84.0,87.0,84.0,92.0,89.0
868,87.0,87.0,84.0,92.0,89.0
869,83.0,97.0,84.0,92.0,89.0
870,87.0,96.0,93.0,92.0,89.0
871,87.0,85.0,93.0,87.0,89.0
872,85.0,85.0,93.0,87.0,89.0
873,85.0,86.0,91.0,87.0,93.0
874,94.0,91.0,91.0,89.0,93.0
875,93.0,91.0,91.0,89.0,93.0
876,93.0,88.0,91.0,89.0,93.0
877,93.0,87.0,91.0,87.0,91.0
878,93.0,87.0,91.0,87.0,91.0
879,93.0,90.0,91.0,87.0,83.0
880,93.0,90.0,85.0,87.0,83.0
881,92.0,95.0,94.0,87.0,92.0
882,85.0,94.0,93.0,87.0,86.0
883,85.0,94.0,95.0,96.0,86.0
884,92.0,93.0,95.0,96.0,86.0
885,92.0,92.0,88.0,87.0,90.0
886,92.0,91.0,88.0,87.0,91.0
887,92.0,91.0,90.0,88.0,91.0
888,91.0,91.0,90.0,87.0,91.0
889,91.0,86.0,84.0,87.0,91.0
890,84.0,93.0,83.0,87.0,91.0
891,90.0,93.0,93.0,85.0,91.0
892,90.0,91.0,93.0,85.0,91.0
893,90.0,91.0,93.0,85.0,89.0
894,90.0,90.0,93.0,92.0,89.0
895,90.0,90.0,91.0,92.0,89.0
896,89.0,90.0,91.0,92.0,89.0
897,89.0,91.0,91.0,91.0,89.0
898,94.0,91.0,91.0,91.0,89.0
899,94.0,90.0,91.0,91.0,89.0
900,94.0,90.0,85.0,91.0,89.0
901,93.0,87.0,85.0,91.0,89.0
902,88.0,87.0,85.0,91.0,89.0
903,93.0,87.0,94.0,91.0,87.0
904,93.0,87.0,94.0,91.0,93.0
905,88.0,87.0,87.0,91.0,93.0
906,93.0,87.0,93.0,91.0,93.0
907,88.0,92.0,93.0,91.0,91.0
908,88.0,92.0,93.0,91.0,91.0
909,92.0,92.0,93.0,89.0,91.0
910,92.0,91.0,94.0,89.0,86.0
911,92.0,91.0,94.0,89.0,89.0
912,87.0,91.0,88.0,87.0,89.0
913,92.0,91.0,88.0,87.0,89.0
914,91.0,91.0,88.0,87.0,89.0
915,90.0,91.0,90.0,87.0,91.0
916,86.0,91.0,83.0,87.0,91.0
917,85.0,91.0,82.0,86.0,91.0
918,84.0,91.0,93.0,86.0,91.0
919,88.0,91.0,93.0,86.0,91.0
920,88.0,85.0,91.0,86.0,91.0
921,97.0,92.0,91.0,95.0,91.0
922,96.0,92.0,91.0,95.0,84.0
923,96.0,92.0,91.0,95.0,90.0
924,96.0,92.0,91.0,95.0,90.0
925,88.0,92.0,91.0,95.0,89.0
926,96.0,92.0,91.0,94.0,89.0
927,96.0,92.0,91.0,94.0,89.0
928,96.0,92.0,85.0,94.0,89.0
929,96.0,89.0,85.0,94.0,89.0
930,96.0,90.0,93.0,86.0,89.0
931,96.0,90.0,93.0,88.0,86.0
932,95.0,90.0,93.0,88.0,86.0
933,95.0,90.0,93.0,87.0,86.0
934,95.0,87.0,93.0,87.0,91.0
935,95.0,87.0,87.0,87.0,91.0
936,95.0,87.0,87.0,91.0,91.0
937,95.0,87.0,87.0,91.0,91.0
938,95.0,87.0,87.0,91.0,90.0
939,95.0,87.0,92.0,91.0,90.0
940,95.0,91.0,94.0,91.0,90.0
941,94.0,91.0,90.0,91.0,83.0
942,94.0,91.0,90.0,91.0,83.0
943,94.0,90.0,90.0,91.0,89.0
944,94.0,90.0,81.0,89.0,89.0
945,94.0,90.0,80.0,89.0,89.0
946,94.0,90.0,80.0,89.0,87.0
947,94.0,90.0,93.0,92.0,89.0
948,94.0,90.0,92.0,92.0,89.0
949,94.0,90.0,92.0,92.0,89.0
950,94.0,90.0,91.0,92.0,89.0
951,94.0,85.0,91.0,92.0,89.0
952,94.0,85.0,91.0,92.0,89.0
953,94.0,88.0,91.0,92.0,89.0
954,94.0,89.0,91.0,87.0,89.0
955,94.0,90.0,91.0,87.0,87.0
956,94.0,89.0,91.0,87.0,87.0
957,94.0,92.0,91.0,88.0,87.0
958,94.0,90.0,91.0,88.0,91.0
959,93.0,88.0,91.0,86.0,91.0
960,93.0,87.0,91.0,86.0,89.0
961,93.0,86.0,85.0,86.0,89.0
962,93.0,86.0,85.0,86.0,89.0
963,93.0,86.0,85.0,86.0,89.0
964,93.0,86.0,85.0,86.0,89.0
965,93.0,85.0,93.0,94.0,88.0
966,93.0,85.0,92.0,94.0,88.0
967,93.0,85.0,87.0,94.0,88.0
968,93.0,85.0,87.0,94.0,83.0
969,93.0,90.0,87.0,94.0,83.0
970,93.0,90.0,92.0,94.0,82.0
971,93.0,90.0,92.0,94.0,90.0
972,93.0,90.0,92.0,93.0,90.0
973,93.0,90.0,88.0,87.0,89.0
974,93.0,90.0,93.0,86.0,89.0
975,93.0,90.0,93.0,86.0,89.0
976,93.0,90.0,93.0,91.0,89.0
977,93.0,90.0,93.0,91.0,89.0
978,93.0,89.0,90.0,91.0,86.0
979,93.0,89.0,95.0,91.0,86.0
980,93.0,89.0,94.0,91.0,86.0
981,93.0,89.0,88.0,84.0,86.0
982,93.0,89.0,92.0,87.0,85.0
983,93.0,89.0,90.0,87.0,88.0
984,93.0,89.0,90.0,92.0,88.0
985,93.0,88.0,90.0,92.0,88.0
986,92.0,91.0,90.0,92.0,87.0
987,92.0,89.0,90.0,92.0,87.0
988,92.0,89.0,90.0,92.0,87.0
989,92.0,89.0,90.0,88.0,87.0
990,92.0,89.0,84.0,86.0,87.0
991,92.0,84.0,84.0,86.0,87.0
992,92.0,86.0,84.0,86.0,91.0
993,92.0,86.0,90.0,86.0,91.0
994,92.0,86.0,87.0,86.0,91.0
995,92.0,86.0,87.0,86.0,91.0
996,92.0,89.0,92.0,86.0,91.0
997,92.0,89.0,92.0,89.0,89.0
998,92.0,88.0,92.0,89.0,88.0
999,92.0,88.0,93.0,89.0,88.0
1000,92.0,88.0,92.0,86.0,90.0
1001,92.0,88.0,92.0,86.0,90.0
1002,92.0,91.0,94.0,86.0,81.0
1003,92.0,91.0,94.0,91.0,85.0
1004,92.0,91.0,92.0,91.0,85.0
1005,92.0,89.0,92.0,91.0,87.0
1006,92.0,89.0,92.0,91.0,86.0
1007,87.0,95.0,92.0,91.0,88.0
1008,92.0,94.0,89.0,91.0,88.0
1009,92.0,85.0,84.0,91.0,88.0
1010,92.0,85.0,84.0,91.0,88.0
1011,92.0,85.0,84.0,91.0,88.0
1012,92.0,85.0,84.0,93.0,88.0
1013,92.0,88.0,84.0,93.0,87.0
1014,91.0,88.0,90.0,93.0,87.0
1015,91.0,87.0,90.0,93.0,87.0
1016,91.0,88.0,90.0,93.0,87.0
1017,91.0,91.0,87.0,93.0,87.0
1018,91.0,88.0,92.0,93.0,90.0
1019,91.0,88.0,92.0,84.0,90.0
1020,91.0,88.0,92.0,92.0,85.0
1021,91.0,85.0,91.0,92.0,85.0
1022,91.0,85.0,93.0,92.0,85.0
1023,91.0,85.0,93.0,92.0,96.0
1024,91.0,87.0,92.0,91.0,85.0
1025,91.0,90.0,92.0,86.0,85.0
1026,91.0,88.0,93.0,86.0,85.0
1027,91.0,88.0,93.0,88.0,86.0
1028,91.0,88.0,93.0,86.0,86.0
1029,91.0,84.0,89.0,86.0,86.0
1030,91.0,84.0,92.0,89.0,86.0
1031,91.0,87.0,92.0,89.0,86.0
1032,91.0,88.0,92.0,86.0,91.0
1033,91.0,88.0,91.0,86.0,91.0
1034,91.0,88.0,87.0,91.0,87.0
1035,91.0,84.0,84.0,91.0,87.0
1036,91.0,84.0,84.0,91.0,88.0
1037,91.0,87.0,90.0,91.0,87.0
1038,91.0,86.0,90.0,91.0,90.0
1039,91.0,88.0,90.0,91.0,90.0
1040,91.0,88.0,90.0,91.0,90.0
1041,91.0,90.0,87.0,91.0,95.0
1042,91.0,90.0,86.0,86.0,94.0
1043,91.0,90.0,86.0,86.0,92.0
1044,91.0,87.0,93.0,86.0,91.0
1045,91.0,87.0,91.0,86.0,91.0
1046,91.0,84.0,92.0,86.0,91.0
1047,91.0,84.0,92.0,84.0,91.0
1048,91.0,83.0,89.0,84.0,91.0
1049,91.0,83.0,89.0,84.0,91.0
1050,91.0,86.0,93.0,84.0,86.0
1051,91.0,86.0,93.0,84.0,88.0
1052,91.0,86.0,91.0,93.0,89.0
1053,90.0,86.0,91.0,93.0,93.0
1054,90.0,86.0,91.0,93.0,91.0
1055,90.0,86.0,87.0,93.0,91.0
1056,90.0,88.0,87.0,93.0,90.0
1057,90.0,89.0,83.0,93.0,90.0
1058,90.0,87.0,83.0,93.0,90.0
1059,90.0,87.0,92.0,93.0,90.0
1060,90.0,83.0,92.0,93.0,87.0
1061,90.0,83.0,92.0,93.0,87.0
1062,90.0,86.0,86.0,93.0,87.0
1063,90.0,85.0,86.0,93.0,92.0
1064,90.0,88.0,90.0,93.0,91.0
1065,90.0,88.0,90.0,85.0,85.0
1066,90.0,88.0,90.0,85.0,88.0
1067,90.0,87.0,90.0,85.0,88.0
1068,90.0,89.0,90.0,85.0,92.0
1069,90.0,89.0,90.0,91.0,89.0
1070,90.0,87.0,91.0,91.0,90.0
1071,90.0,87.0,91.0,91.0,90.0
1072,90.0,87.0,91.0,91.0,90.0
1073,90.0,87.0,91.0,91.0,90.0
1074,90.0,86.0,87.0,91.0,90.0
1075,90.0,86.0,87.0,91.0,90.0
1076,90.0,82.0,93.0,91.0,91.0
1077,89.0,82.0,93.0,91.0,91.0
1078,89.0,82.0,93.0,91.0,90.0
1079,89.0,81.0,93.0,91.0,90.0
1080,89.0,85.0,91.0,91.0,85.0
1081,89.0,87.0,91.0,91.0,85.0
1082,89.0,87.0,86.0,91.0,85.0
1083,89.0,86.0,86.0,88.0,88.0
1084,89.0,86.0,89.0,88.0,88.0
1085,89.0,86.0,89.0,86.0,88.0
1086,89.0,95.0,89.0,83.0,89.0
1087,89.0,92.0,89.0,83.0,89.0
1088,89.0,85.0,91.0,92.0,91.0
1089,89.0,85.0,91.0,92.0,90.0
1090,89.0,85.0,91.0,92.0,90.0
1091,89.0,84.0,91.0,92.0,90.0
1092,89.0,84.0,91.0,92.0,89.0
1093,89.0,87.0,91.0,92.0,86.0
1094,89.0,87.0,91.0,85.0,85.0
1095,89.0,87.0,91.0,86.0,90.0
1096,89.0,89.0,90.0,86.0,90.0
1097,89.0,86.0,84.0,86.0,89.0
1098,89.0,85.0,84.0,88.0,89.0
1099,89.0,85.0,84.0,88.0,91.0
1100,89.0,92.0,90.0,88.0,91.0
1101,89.0,92.0,90.0,88.0,91.0
1102,89.0,91.0,90.0,84.0,91.0
1103,89.0,84.0,86.0,84.0,86.0
1104,88.0,84.0,86.0,83.0,86.0
1105,88.0,84.0,86.0,83.0,86.0
1106,88.0,87.0,86.0,86.0,88.0
1107,88.0,88.0,86.0,86.0,88.0
1108,88.0,88.0,87.0,86.0,91.0
1109,88.0,85.0,87.0,91.0,91.0
1110,88.0,85.0,89.0,91.0,89.0
1111,88.0,85.0,89.0,91.0,89.0
1112,88.0,91.0,89.0,91.0,89.0
1113,88.0,91.0,86.0,91.0,88.0
1114,88.0,90.0,86.0,91.0,88.0
1115,88.0,90.0,89.0,91.0,88.0
1116,88.0,90.0,89.0,91.0,87.0
1117,88.0,90.0,89.0,91.0,91.0
1118,86.0,84.0,91.0,88.0,91.0
1119,88.0,87.0,90.0,88.0,91.0
1120,88.0,87.0,90.0,88.0,90.0
1121,88.0,87.0,90.0,83.0,88.0
1122,88.0,87.0,83.0,82.0,88.0
1123,88.0,88.0,83.0,82.0,87.0
1124,87.0,85.0,83.0,92.0,87.0
1125,87.0,90.0,89.0,92.0,90.0
1126,87.0,90.0,89.0,92.0,90.0
1127,87.0,90.0,89.0,92.0,90.0
1128,87.0,82.0,89.0,92.0,88.0
1129,87.0,82.0,86.0,85.0,88.0
1130,87.0,87.0,86.0,85.0,88.0
1131,87.0,88.0,86.0,85.0,88.0
1132,87.0,88.0,87.0,84.0,88.0
1133,87.0,84.0,87.0,86.0,88.0
1134,87.0,84.0,87.0,86.0,88.0
1135,87.0,83.0,91.0,86.0,88.0
1136,86.0,83.0,91.0,86.0,88.0
1137,86.0,86.0,91.0,82.0,85.0
1138,86.0,88.0,89.0,83.0,84.0
1139,86.0,88.0,89.0,83.0,84.0
1140,85.0,83.0,89.0,83.0,87.0
1141,85.0,83.0,89.0,83.0,87.0
1142,93.0,83.0,89.0,82.0,87.0
1143,84.0,83.0,89.0,82.0,90.0
1144,92.0,87.0,89.0,88.0,90.0
1145,92.0,87.0,89.0,88.0,88.0
1146,84.0,82.0,88.0,88.0,88.0
1147,83.0,82.0,83.0,88.0,87.0
1148,91.0,82.0,82.0,88.0,84.0
1149,81.0,87.0,90.0,88.0,84.0
1150,91.0,87.0,90.0,88.0,90.0
1151,94.0,86.0,87.0,88.0,90.0
1152,94.0,86.0,87.0,85.0,90.0
1153,93.0,87.0,89.0,90.0,87.0
1154,90.0,86.0,89.0,90.0,83.0
1155,90.0,86.0,89.0,90.0,86.0
1156,93.0,85.0,89.0,90.0,88.0
1157,90.0,87.0,89.0,90.0,89.0
1158,92.0,87.0,86.0,90.0,85.0
1159,92.0,87.0,86.0,90.0,85.0
1160,92.0,87.0,86.0,90.0,85.0
1161,92.0,87.0,88.0,90.0,88.0
1162,92.0,87.0,88.0,84.0,89.0
1163,92.0,87.0,87.0,84.0,89.0
1164,91.0,85.0,87.0,84.0,86.0
1165,91.0,87.0,91.0,84.0,85.0
1166,91.0,87.0,91.0,84.0,85.0
1167,91.0,87.0,90.0,98.0,85.0
1168,91.0,87.0,90.0,96.0,87.0
1169,91.0,84.0,89.0,95.0,89.0
1170,88.0,84.0,89.0,95.0,89.0
1171,90.0,84.0,89.0,92.0,89.0
1172,90.0,86.0,89.0,92.0,89.0
1173,88.0,83.0,90.0,92.0,89.0
1174,90.0,86.0,90.0,92.0,97.0
1175,90.0,83.0,90.0,92.0,94.0
1176,90.0,82.0,82.0,92.0,85.0
1177,88.0,86.0,81.0,92.0,84.0
1178,90.0,86.0,85.0,92.0,84.0
1179,88.0,86.0,86.0,92.0,87.0
1180,90.0,86.0,88.0,92.0,87.0
1181,90.0,86.0,88.0,85.0,89.0
1182,90.0,86.0,88.0,85.0,89.0
1183,89.0,81.0,88.0,85.0,86.0
1184,89.0,97.0,88.0,85.0,86.0
1185,89.0,96.0,88.0,85.0,91.0
1186,89.0,95.0,88.0,85.0,87.0
1187,89.0,95.0,88.0,88.0,88.0
1188,87.0,86.0,88.0,88.0,88.0
1189,89.0,95.0,88.0,86.0,85.0
1190,89.0,94.0,87.0,86.0,91.0
1191,89.0,94.0,90.0,86.0,83.0
1192,89.0,94.0,85.0,82.0,87.0
1193,88.0,94.0,85.0,82.0,87.0
1194,88.0,94.0,85.0,82.0,88.0
1195,88.0,94.0,85.0,81.0,85.0
1196,87.0,86.0,85.0,81.0,85.0
1197,88.0,86.0,85.0,90.0,84.0
1198,86.0,93.0,85.0,90.0,82.0
1199,88.0,93.0,85.0,90.0,87.0
1200,88.0,93.0,85.0,90.0,87.0
1201,88.0,85.0,86.0,90.0,88.0
1202,86.0,93.0,86.0,90.0,88.0
1203,88.0,93.0,86.0,83.0,88.0
1204,88.0,92.0,91.0,83.0,87.0
1205,87.0,92.0,91.0,83.0,83.0
1206,85.0,92.0,91.0,95.0,88.0
1207,87.0,92.0,87.0,95.0,88.0
1208,87.0,92.0,87.0,95.0,88.0
1209,87.0,92.0,87.0,95.0,87.0
1210,86.0,85.0,88.0,94.0,83.0
1211,86.0,85.0,88.0,94.0,83.0
1212,85.0,92.0,88.0,94.0,83.0
1213,85.0,92.0,88.0,94.0,83.0
1214,85.0,92.0,88.0,94.0,86.0
1215,85.0,85.0,88.0,94.0,87.0
1216,85.0,85.0,87.0,92.0,82.0
1217,98.0,92.0,87.0,91.0,82.0
1218,96.0,92.0,87.0,91.0,87.0
1219,96.0,91.0,86.0,90.0,87.0
1220,95.0,91.0,86.0,90.0,87.0
1221,94.0,85.0,86.0,90.0,87.0
1222,85.0,91.0,90.0,85.0,87.0
1223,85.0,91.0,90.0,86.0,86.0
1224,85.0,91.0,90.0,86.0,86.0
1225,94.0,91.0,90.0,86.0,86.0
1226,94.0,85.0,90.0,86.0,86.0
1227,94.0,85.0,95.0,87.0,86.0
1228,93.0,84.0,95.0,87.0,87.0
1229,85.0,91.0,93.0,80.0,87.0
1230,84.0,84.0,93.0,97.0,87.0
1231,93.0,84.0,91.0,96.0,85.0
1232,93.0,84.0,91.0,97.0,85.0
1233,93.0,90.0,91.0,95.0,85.0
1234,84.0,90.0,91.0,95.0,87.0
1235,84.0,84.0,91.0,95.0,87.0
1236,92.0,84.0,91.0,94.0,87.0
1237,84.0,84.0,91.0,94.0,85.0
1238,92.0,84.0,91.0,94.0,84.0
1239,92.0,90.0,86.0,90.0,84.0
1240,92.0,90.0,86.0,90.0,86.0
1241,82.0,90.0,88.0,90.0,86.0
1242,92.0,84.0,88.0,90.0,86.0
1243,91.0,84.0,88.0,90.0,84.0
1244,91.0,84.0,88.0,90.0,83.0
1245,91.0,84.0,88.0,90.0,83.0
1246,91.0,84.0,88.0,96.0,83.0
1247,94.0,84.0,88.0,96.0,82.0
1248,93.0,90.0,89.0,95.0,82.0
1249,92.0,90.0,89.0,84.0,82.0
1250,92.0,83.0,89.0,84.0,86.0
1251,90.0,83.0,93.0,84.0,86.0
1252,90.0,83.0,93.0,94.0,86.0
1253,90.0,83.0,93.0,94.0,80.0
